date,reference_start,target_range,field,value
2024-07-12,2027-03-17T00:00:00Z,525bps - 525bps,Rate: 75th percentile,463.57
2024-07-15,2024-09-18T00:00:00Z,525bps - 550bps,Rate: 25th percentile,498.09
2024-07-15,2024-09-18T00:00:00Z,525bps - 550bps,Rate: mean,503.44
2024-07-15,2024-09-18T00:00:00Z,525bps - 550bps,Rate: mode,506.60
2024-07-15,2024-09-18T00:00:00Z,525bps - 550bps,Rate: 75th percentile,513.12
2024-07-15,2024-09-18T00:00:00Z,525bps - 550bps,Prob: cut,93.85
2024-07-15,2024-09-18T00:00:00Z,525bps - 550bps,Prob: hike,0.81
2024-07-15,2024-09-18T00:00:00Z,525bps - 550bps,Prob: 450bps - 475bps,3.76
2024-07-15,2024-09-18T00:00:00Z,525bps - 550bps,Prob: 475bps - 500bps,25.16
2024-07-15,2024-09-18T00:00:00Z,525bps - 550bps,Prob: 500bps - 525bps,65.61
2024-07-15,2024-09-18T00:00:00Z,525bps - 550bps,Prob: 525bps - 550bps,5.48
2024-07-15,2024-12-18T00:00:00Z,525bps - 550bps,Rate: 25th percentile,447.90
2024-07-15,2024-12-18T00:00:00Z,525bps - 550bps,Rate: mean,462.85
2024-07-15,2024-12-18T00:00:00Z,525bps - 550bps,Rate: mode,477.50
2024-07-15,2024-12-18T00:00:00Z,525bps - 550bps,Rate: 75th percentile,489.48
2024-07-15,2024-12-18T00:00:00Z,525bps - 550bps,Prob: cut,97.30
2024-07-15,2024-12-18T00:00:00Z,525bps - 550bps,Prob: hike,0.76
2024-07-15,2024-12-18T00:00:00Z,525bps - 550bps,Prob: 350bps - 375bps,1.71
2024-07-15,2024-12-18T00:00:00Z,525bps - 550bps,Prob: 375bps - 400bps,3.20
2024-07-15,2024-12-18T00:00:00Z,525bps - 550bps,Prob: 400bps - 425bps,6.44
2024-07-15,2024-12-18T00:00:00Z,525bps - 550bps,Prob: 425bps - 450bps,13.69
2024-07-15,2024-12-18T00:00:00Z,525bps - 550bps,Prob: 450bps - 475bps,29.47
2024-07-15,2024-12-18T00:00:00Z,525bps - 550bps,Prob: 475bps - 500bps,31.86
2024-07-15,2024-12-18T00:00:00Z,525bps - 550bps,Prob: 500bps - 525bps,11.64
2024-07-15,2024-12-18T00:00:00Z,525bps - 550bps,Prob: 525bps - 550bps,1.99
2024-07-15,2025-03-19T00:00:00Z,525bps - 550bps,Rate: 25th percentile,393.51
2024-07-15,2025-03-19T00:00:00Z,525bps - 550bps,Rate: mean,425.41
2024-07-15,2025-03-19T00:00:00Z,525bps - 550bps,Rate: mode,454.54
2024-07-15,2025-03-19T00:00:00Z,525bps - 550bps,Rate: 75th percentile,473.09
2024-07-15,2025-03-19T00:00:00Z,525bps - 550bps,Prob: cut,95.70
2024-07-15,2025-03-19T00:00:00Z,525bps - 550bps,Prob: hike,2.08
2024-07-15,2025-03-19T00:00:00Z,525bps - 550bps,Prob: 200bps - 225bps,0.84
2024-07-15,2025-03-19T00:00:00Z,525bps - 550bps,Prob: 225bps - 250bps,0.92
2024-07-15,2025-03-19T00:00:00Z,525bps - 550bps,Prob: 250bps - 275bps,1.09
2024-07-15,2025-03-19T00:00:00Z,525bps - 550bps,Prob: 275bps - 300bps,1.52
2024-07-15,2025-03-19T00:00:00Z,525bps - 550bps,Prob: 300bps - 325bps,2.39
2024-07-15,2025-03-19T00:00:00Z,525bps - 550bps,Prob: 325bps - 350bps,4.00
2024-07-15,2025-03-19T00:00:00Z,525bps - 550bps,Prob: 350bps - 375bps,6.38
2024-07-15,2025-03-19T00:00:00Z,525bps - 550bps,Prob: 375bps - 400bps,9.27
2024-07-15,2025-03-19T00:00:00Z,525bps - 550bps,Prob: 400bps - 425bps,13.32
2024-07-15,2025-03-19T00:00:00Z,525bps - 550bps,Prob: 425bps - 450bps,18.28
2024-07-15,2025-03-19T00:00:00Z,525bps - 550bps,Prob: 450bps - 475bps,19.35
2024-07-15,2025-03-19T00:00:00Z,525bps - 550bps,Prob: 475bps - 500bps,13.77
2024-07-15,2025-03-19T00:00:00Z,525bps - 550bps,Prob: 500bps - 525bps,6.54
2024-07-15,2025-03-19T00:00:00Z,525bps - 550bps,Prob: 525bps - 550bps,2.32
2024-07-15,2025-06-18T00:00:00Z,525bps - 550bps,Rate: 25th percentile,344.66
2024-07-15,2025-06-18T00:00:00Z,525bps - 550bps,Rate: mean,395.92
2024-07-15,2025-06-18T00:00:00Z,525bps - 550bps,Rate: mode,438.47
2024-07-15,2025-06-18T00:00:00Z,525bps - 550bps,Rate: 75th percentile,463.48
2024-07-15,2025-06-18T00:00:00Z,525bps - 550bps,Prob: cut,94.19
2024-07-15,2025-06-18T00:00:00Z,525bps - 550bps,Prob: hike,3.07
2024-07-15,2025-06-18T00:00:00Z,525bps - 550bps,Prob: 100bps - 125bps,0.46
2024-07-15,2025-06-18T00:00:00Z,525bps - 550bps,Prob: 125bps - 150bps,0.56
2024-07-15,2025-06-18T00:00:00Z,525bps - 550bps,Prob: 150bps - 175bps,0.75
2024-07-15,2025-06-18T00:00:00Z,525bps - 550bps,Prob: 175bps - 200bps,1.09
2024-07-15,2025-06-18T00:00:00Z,525bps - 550bps,Prob: 200bps - 225bps,1.57
2024-07-15,2025-06-18T00:00:00Z,525bps - 550bps,Prob: 225bps - 250bps,2.21
2024-07-15,2025-06-18T00:00:00Z,525bps - 550bps,Prob: 250bps - 275bps,2.98
2024-07-15,2025-06-18T00:00:00Z,525bps - 550bps,Prob: 275bps - 300bps,3.95
2024-07-15,2025-06-18T00:00:00Z,525bps - 550bps,Prob: 300bps - 325bps,5.16
2024-07-15,2025-06-18T00:00:00Z,525bps - 550bps,Prob: 325bps - 350bps,6.63
2024-07-15,2025-06-18T00:00:00Z,525bps - 550bps,Prob: 350bps - 375bps,8.33
2024-07-15,2025-06-18T00:00:00Z,525bps - 550bps,Prob: 375bps - 400bps,10.26
2024-07-15,2025-06-18T00:00:00Z,525bps - 550bps,Prob: 400bps - 425bps,12.14
2024-07-15,2025-06-18T00:00:00Z,525bps - 550bps,Prob: 425bps - 450bps,13.06
2024-07-15,2025-06-18T00:00:00Z,525bps - 550bps,Prob: 450bps - 475bps,12.02
2024-07-15,2025-06-18T00:00:00Z,525bps - 550bps,Prob: 475bps - 500bps,9.11
2024-07-15,2025-06-18T00:00:00Z,525bps - 550bps,Prob: 500bps - 525bps,5.61
2024-07-15,2025-06-18T00:00:00Z,525bps - 550bps,Prob: 525bps - 550bps,2.85
2024-07-15,2025-06-18T00:00:00Z,525bps - 550bps,Prob: 550bps - 575bps,1.27
2024-07-15,2025-09-17T00:00:00Z,525bps - 525bps,Rate: 25th percentile,309.54
2024-07-15,2025-09-17T00:00:00Z,525bps - 525bps,Rate: mean,375.70
2024-07-15,2025-09-17T00:00:00Z,525bps - 525bps,Rate: mode,409.94
2024-07-15,2025-09-17T00:00:00Z,525bps - 525bps,Rate: 75th percentile,455.17
2024-07-15,2025-12-17T00:00:00Z,525bps - 525bps,Rate: 25th percentile,281.99
2024-07-15,2025-12-17T00:00:00Z,525bps - 525bps,Rate: mean,363.39
2024-07-15,2025-12-17T00:00:00Z,525bps - 525bps,Rate: mode,380.63
2024-07-15,2025-12-17T00:00:00Z,525bps - 525bps,Rate: 75th percentile,450.88
2024-07-15,2026-03-18T00:00:00Z,525bps - 525bps,Rate: 25th percentile,266.22
2024-07-15,2026-03-18T00:00:00Z,525bps - 525bps,Rate: mean,354.99
2024-07-15,2026-03-18T00:00:00Z,525bps - 525bps,Rate: mode,357.42
2024-07-15,2026-03-18T00:00:00Z,525bps - 525bps,Rate: 75th percentile,446.31
2024-07-15,2026-06-17T00:00:00Z,525bps - 525bps,Rate: 25th percentile,252.54
2024-07-15,2026-06-17T00:00:00Z,525bps - 525bps,Rate: mean,350.52
2024-07-15,2026-06-17T00:00:00Z,525bps - 525bps,Rate: mode,365.40
2024-07-15,2026-06-17T00:00:00Z,525bps - 525bps,Rate: 75th percentile,443.08
2024-07-15,2026-09-16T00:00:00Z,525bps - 525bps,Rate: 25th percentile,247.81
2024-07-15,2026-09-16T00:00:00Z,525bps - 525bps,Rate: mean,348.88
2024-07-15,2026-09-16T00:00:00Z,525bps - 525bps,Rate: mode,356.12
2024-07-15,2026-09-16T00:00:00Z,525bps - 525bps,Rate: 75th percentile,441.32
2024-07-15,2026-12-16T00:00:00Z,525bps - 525bps,Rate: 25th percentile,251.78
2024-07-15,2026-12-16T00:00:00Z,525bps - 525bps,Rate: mean,348.57
2024-07-15,2026-12-16T00:00:00Z,525bps - 525bps,Rate: mode,347.10
2024-07-15,2026-12-16T00:00:00Z,525bps - 525bps,Rate: 75th percentile,443.71
2024-07-15,2027-03-17T00:00:00Z,525bps - 525bps,Rate: 25th percentile,247.35
2024-07-15,2027-03-17T00:00:00Z,525bps - 525bps,Rate: mean,348.40
2024-07-15,2027-03-17T00:00:00Z,525bps - 525bps,Rate: mode,350.63
2024-07-15,2027-03-17T00:00:00Z,525bps - 525bps,Rate: 75th percentile,447.67
2024-07-16,2024-09-18T00:00:00Z,525bps - 550bps,Rate: 25th percentile,498.36
2024-07-16,2024-09-18T00:00:00Z,525bps - 550bps,Rate: mean,503.96
2024-07-16,2024-09-18T00:00:00Z,525bps - 550bps,Rate: mode,506.49
2024-07-16,2024-09-18T00:00:00Z,525bps - 550bps,Rate: 75th percentile,513.48
2024-07-16,2024-09-18T00:00:00Z,525bps - 550bps,Prob: cut,92.78
2024-07-16,2024-09-18T00:00:00Z,525bps - 550bps,Prob: hike,0.89
2024-07-16,2024-09-18T00:00:00Z,525bps - 550bps,Prob: 450bps - 475bps,3.68
2024-07-16,2024-09-18T00:00:00Z,525bps - 550bps,Prob: 475bps - 500bps,24.58
2024-07-16,2024-09-18T00:00:00Z,525bps - 550bps,Prob: 500bps - 525bps,65.24
2024-07-16,2024-09-18T00:00:00Z,525bps - 550bps,Prob: 525bps - 550bps,6.51
2024-07-16,2024-12-18T00:00:00Z,525bps - 550bps,Rate: 25th percentile,448.57
2024-07-16,2024-12-18T00:00:00Z,525bps - 550bps,Rate: mean,463.34
2024-07-16,2024-12-18T00:00:00Z,525bps - 550bps,Rate: mode,479.20
2024-07-16,2024-12-18T00:00:00Z,525bps - 550bps,Rate: 75th percentile,489.47
2024-07-16,2024-12-18T00:00:00Z,525bps - 550bps,Prob: cut,97.77
2024-07-16,2024-12-18T00:00:00Z,525bps - 550bps,Prob: hike,0.63
2024-07-16,2024-12-18T00:00:00Z,525bps - 550bps,Prob: 350bps - 375bps,1.57
2024-07-16,2024-12-18T00:00:00Z,525bps - 550bps,Prob: 375bps - 400bps,2.76
2024-07-16,2024-12-18T00:00:00Z,525bps - 550bps,Prob: 400bps - 425bps,6.62
2024-07-16,2024-12-18T00:00:00Z,525bps - 550bps,Prob: 425bps - 450bps,13.85
2024-07-16,2024-12-18T00:00:00Z,525bps - 550bps,Prob: 450bps - 475bps,29.31
2024-07-16,2024-12-18T00:00:00Z,525bps - 550bps,Prob: 475bps - 500bps,34.29
2024-07-16,2024-12-18T00:00:00Z,525bps - 550bps,Prob: 500bps - 525bps,11.60
2024-07-16,2025-03-19T00:00:00Z,525bps - 550bps,Rate: 25th percentile,395.77
2024-07-16,2025-03-19T00:00:00Z,525bps - 550bps,Rate: mean,425.42
2024-07-16,2025-03-19T00:00:00Z,525bps - 550bps,Rate: mode,449.39
2024-07-16,2025-03-19T00:00:00Z,525bps - 550bps,Rate: 75th percentile,472.07
2024-07-16,2025-03-19T00:00:00Z,525bps - 550bps,Prob: cut,95.56
2024-07-16,2025-03-19T00:00:00Z,525bps - 550bps,Prob: hike,2.10
2024-07-16,2025-03-19T00:00:00Z,525bps - 550bps,Prob: 200bps - 225bps,0.64
2024-07-16,2025-03-19T00:00:00Z,525bps - 550bps,Prob: 225bps - 250bps,0.70
2024-07-16,2025-03-19T00:00:00Z,525bps - 550bps,Prob: 250bps - 275bps,0.94
2024-07-16,2025-03-19T00:00:00Z,525bps - 550bps,Prob: 275bps - 300bps,1.67
2024-07-16,2025-03-19T00:00:00Z,525bps - 550bps,Prob: 300bps - 325bps,2.97
2024-07-16,2025-03-19T00:00:00Z,525bps - 550bps,Prob: 325bps - 350bps,4.37
2024-07-16,2025-03-19T00:00:00Z,525bps - 550bps,Prob: 350bps - 375bps,5.71
2024-07-16,2025-03-19T00:00:00Z,525bps - 550bps,Prob: 375bps - 400bps,8.45
2024-07-16,2025-03-19T00:00:00Z,525bps - 550bps,Prob: 400bps - 425bps,13.98
2024-07-16,2025-03-19T00:00:00Z,525bps - 550bps,Prob: 425bps - 450bps,19.41
2024-07-16,2025-03-19T00:00:00Z,525bps - 550bps,Prob: 450bps - 475bps,19.20
2024-07-16,2025-03-19T00:00:00Z,525bps - 550bps,Prob: 475bps - 500bps,13.11
2024-07-16,2025-03-19T00:00:00Z,525bps - 550bps,Prob: 500bps - 525bps,6.40
2024-07-16,2025-03-19T00:00:00Z,525bps - 550bps,Prob: 525bps - 550bps,2.45
2024-07-16,2025-06-18T00:00:00Z,525bps - 550bps,Rate: 25th percentile,344.59
2024-07-16,2025-06-18T00:00:00Z,525bps - 550bps,Rate: mean,395.90
2024-07-16,2025-06-18T00:00:00Z,525bps - 550bps,Rate: mode,436.59
2024-07-16,2025-06-18T00:00:00Z,525bps - 550bps,Rate: 75th percentile,463.17
2024-07-16,2025-06-18T00:00:00Z,525bps - 550bps,Prob: cut,94.13
2024-07-16,2025-06-18T00:00:00Z,525bps - 550bps,Prob: hike,3.10
2024-07-16,2025-06-18T00:00:00Z,525bps - 550bps,Prob: 100bps - 125bps,0.42
2024-07-16,2025-06-18T00:00:00Z,525bps - 550bps,Prob: 125bps - 150bps,0.50
2024-07-16,2025-06-18T00:00:00Z,525bps - 550bps,Prob: 150bps - 175bps,0.69
2024-07-16,2025-06-18T00:00:00Z,525bps - 550bps,Prob: 175bps - 200bps,1.04
2024-07-16,2025-06-18T00:00:00Z,525bps - 550bps,Prob: 200bps - 225bps,1.57
2024-07-16,2025-06-18T00:00:00Z,525bps - 550bps,Prob: 225bps - 250bps,2.25
2024-07-16,2025-06-18T00:00:00Z,525bps - 550bps,Prob: 250bps - 275bps,3.06
2024-07-16,2025-06-18T00:00:00Z,525bps - 550bps,Prob: 275bps - 300bps,4.00
2024-07-16,2025-06-18T00:00:00Z,525bps - 550bps,Prob: 300bps - 325bps,5.19
2024-07-16,2025-06-18T00:00:00Z,525bps - 550bps,Prob: 325bps - 350bps,6.68
2024-07-16,2025-06-18T00:00:00Z,525bps - 550bps,Prob: 350bps - 375bps,8.48
2024-07-16,2025-06-18T00:00:00Z,525bps - 550bps,Prob: 375bps - 400bps,10.43
2024-07-16,2025-06-18T00:00:00Z,525bps - 550bps,Prob: 400bps - 425bps,12.18
2024-07-16,2025-06-18T00:00:00Z,525bps - 550bps,Prob: 425bps - 450bps,12.91
2024-07-16,2025-06-18T00:00:00Z,525bps - 550bps,Prob: 450bps - 475bps,11.81
2024-07-16,2025-06-18T00:00:00Z,525bps - 550bps,Prob: 475bps - 500bps,8.99
2024-07-16,2025-06-18T00:00:00Z,525bps - 550bps,Prob: 500bps - 525bps,5.60
2024-07-16,2025-06-18T00:00:00Z,525bps - 550bps,Prob: 525bps - 550bps,2.89
2024-07-16,2025-06-18T00:00:00Z,525bps - 550bps,Prob: 550bps - 575bps,1.30
2024-07-16,2025-09-17T00:00:00Z,525bps - 525bps,Rate: 25th percentile,307.71
2024-07-16,2025-09-17T00:00:00Z,525bps - 525bps,Rate: mean,375.73
2024-07-16,2025-09-17T00:00:00Z,525bps - 525bps,Rate: mode,417.33
2024-07-16,2025-09-17T00:00:00Z,525bps - 525bps,Rate: 75th percentile,454.57
2024-07-16,2025-12-17T00:00:00Z,525bps - 525bps,Rate: 25th percentile,282.27
2024-07-16,2025-12-17T00:00:00Z,525bps - 525bps,Rate: mean,362.88
2024-07-16,2025-12-17T00:00:00Z,525bps - 525bps,Rate: mode,380.60
2024-07-16,2025-12-17T00:00:00Z,525bps - 525bps,Rate: 75th percentile,449.16
2024-07-16,2026-03-18T00:00:00Z,525bps - 525bps,Rate: 25th percentile,265.28
2024-07-16,2026-03-18T00:00:00Z,525bps - 525bps,Rate: mean,353.98
2024-07-16,2026-03-18T00:00:00Z,525bps - 525bps,Rate: mode,362.39
2024-07-16,2026-03-18T00:00:00Z,525bps - 525bps,Rate: 75th percentile,443.39
2024-07-16,2026-06-17T00:00:00Z,525bps - 525bps,Rate: 25th percentile,254.10
2024-07-16,2026-06-17T00:00:00Z,525bps - 525bps,Rate: mean,348.49
2024-07-16,2026-06-17T00:00:00Z,525bps - 525bps,Rate: mode,356.17
2024-07-16,2026-06-17T00:00:00Z,525bps - 525bps,Rate: 75th percentile,438.75
2024-07-16,2026-09-16T00:00:00Z,525bps - 525bps,Rate: 25th percentile,244.63
2024-07-16,2026-09-16T00:00:00Z,525bps - 525bps,Rate: mean,345.89
2024-07-16,2026-09-16T00:00:00Z,525bps - 525bps,Rate: mode,341.62
2024-07-16,2026-09-16T00:00:00Z,525bps - 525bps,Rate: 75th percentile,441.70
2024-07-16,2026-12-16T00:00:00Z,525bps - 525bps,Rate: 25th percentile,248.94
2024-07-16,2026-12-16T00:00:00Z,525bps - 525bps,Rate: mean,344.91
2024-07-16,2026-12-16T00:00:00Z,525bps - 525bps,Rate: mode,343.45
2024-07-16,2026-12-16T00:00:00Z,525bps - 525bps,Rate: 75th percentile,439.54
2024-07-16,2027-03-17T00:00:00Z,525bps - 525bps,Rate: 25th percentile,242.94
2024-07-16,2027-03-17T00:00:00Z,525bps - 525bps,Rate: mean,344.41
2024-07-16,2027-03-17T00:00:00Z,525bps - 525bps,Rate: mode,349.96
2024-07-16,2027-03-17T00:00:00Z,525bps - 525bps,Rate: 75th percentile,445.06
2024-07-17,2024-09-18T00:00:00Z,525bps - 550bps,Rate: 25th percentile,499.76
2024-07-17,2024-09-18T00:00:00Z,525bps - 550bps,Rate: mean,504.95
2024-07-17,2024-09-18T00:00:00Z,525bps - 550bps,Rate: mode,507.46
2024-07-17,2024-09-18T00:00:00Z,525bps - 550bps,Rate: 75th percentile,514.03
2024-07-17,2024-09-18T00:00:00Z,525bps - 550bps,Prob: cut,92.79
2024-07-17,2024-09-18T00:00:00Z,525bps - 550bps,Prob: hike,0.87
2024-07-17,2024-09-18T00:00:00Z,525bps - 550bps,Prob: 450bps - 475bps,3.46
2024-07-17,2024-09-18T00:00:00Z,525bps - 550bps,Prob: 475bps - 500bps,21.09
2024-07-17,2024-09-18T00:00:00Z,525bps - 550bps,Prob: 500bps - 525bps,68.94
2024-07-17,2024-09-18T00:00:00Z,525bps - 550bps,Prob: 525bps - 550bps,6.50
2024-07-17,2024-12-18T00:00:00Z,525bps - 550bps,Rate: 25th percentile,448.03
2024-07-17,2024-12-18T00:00:00Z,525bps - 550bps,Rate: mean,463.85
2024-07-17,2024-12-18T00:00:00Z,525bps - 550bps,Rate: mode,480.66
2024-07-17,2024-12-18T00:00:00Z,525bps - 550bps,Rate: 75th percentile,489.94
2024-07-17,2024-12-18T00:00:00Z,525bps - 550bps,Prob: cut,97.91
2024-07-17,2024-12-18T00:00:00Z,525bps - 550bps,Prob: hike,0.62
2024-07-17,2024-12-18T00:00:00Z,525bps - 550bps,Prob: 350bps - 375bps,1.12
2024-07-17,2024-12-18T00:00:00Z,525bps - 550bps,Prob: 375bps - 400bps,2.66
2024-07-17,2024-12-18T00:00:00Z,525bps - 550bps,Prob: 400bps - 425bps,7.81
2024-07-17,2024-12-18T00:00:00Z,525bps - 550bps,Prob: 425bps - 450bps,13.62
2024-07-17,2024-12-18T00:00:00Z,525bps - 550bps,Prob: 450bps - 475bps,27.64
2024-07-17,2024-12-18T00:00:00Z,525bps - 550bps,Prob: 475bps - 500bps,35.38
2024-07-17,2024-12-18T00:00:00Z,525bps - 550bps,Prob: 500bps - 525bps,11.76
2024-07-17,2025-03-19T00:00:00Z,525bps - 550bps,Rate: 25th percentile,394.12
2024-07-17,2025-03-19T00:00:00Z,525bps - 550bps,Rate: mean,425.43
2024-07-17,2025-03-19T00:00:00Z,525bps - 550bps,Rate: mode,452.94
2024-07-17,2025-03-19T00:00:00Z,525bps - 550bps,Rate: 75th percentile,471.23
2024-07-17,2025-03-19T00:00:00Z,525bps - 550bps,Prob: cut,96.05
2024-07-17,2025-03-19T00:00:00Z,525bps - 550bps,Prob: hike,2.06
2024-07-17,2025-03-19T00:00:00Z,525bps - 550bps,Prob: 200bps - 225bps,0.65
2024-07-17,2025-03-19T00:00:00Z,525bps - 550bps,Prob: 225bps - 250bps,0.65
2024-07-17,2025-03-19T00:00:00Z,525bps - 550bps,Prob: 250bps - 275bps,0.81
2024-07-17,2025-03-19T00:00:00Z,525bps - 550bps,Prob: 275bps - 300bps,1.47
2024-07-17,2025-03-19T00:00:00Z,525bps - 550bps,Prob: 300bps - 325bps,2.80
2024-07-17,2025-03-19T00:00:00Z,525bps - 550bps,Prob: 325bps - 350bps,4.52
2024-07-17,2025-03-19T00:00:00Z,525bps - 550bps,Prob: 350bps - 375bps,6.35
2024-07-17,2025-03-19T00:00:00Z,525bps - 550bps,Prob: 375bps - 400bps,8.95
2024-07-17,2025-03-19T00:00:00Z,525bps - 550bps,Prob: 400bps - 425bps,13.57
2024-07-17,2025-03-19T00:00:00Z,525bps - 550bps,Prob: 425bps - 450bps,19.12
2024-07-17,2025-03-19T00:00:00Z,525bps - 550bps,Prob: 450bps - 475bps,19.85
2024-07-17,2025-03-19T00:00:00Z,525bps - 550bps,Prob: 475bps - 500bps,13.39
2024-07-17,2025-03-19T00:00:00Z,525bps - 550bps,Prob: 500bps - 525bps,5.88
2024-07-17,2025-03-19T00:00:00Z,525bps - 550bps,Prob: 525bps - 550bps,1.98
2024-07-17,2025-06-18T00:00:00Z,525bps - 550bps,Rate: 25th percentile,345.90
2024-07-17,2025-06-18T00:00:00Z,525bps - 550bps,Rate: mean,394.91
2024-07-17,2025-06-18T00:00:00Z,525bps - 550bps,Rate: mode,430.11
2024-07-17,2025-06-18T00:00:00Z,525bps - 550bps,Rate: 75th percentile,460.92
2024-07-17,2025-06-18T00:00:00Z,525bps - 550bps,Prob: cut,94.27
2024-07-17,2025-06-18T00:00:00Z,525bps - 550bps,Prob: hike,3.06
2024-07-17,2025-06-18T00:00:00Z,525bps - 550bps,Prob: 125bps - 150bps,0.57
2024-07-17,2025-06-18T00:00:00Z,525bps - 550bps,Prob: 150bps - 175bps,0.81
2024-07-17,2025-06-18T00:00:00Z,525bps - 550bps,Prob: 175bps - 200bps,1.22
2024-07-17,2025-06-18T00:00:00Z,525bps - 550bps,Prob: 200bps - 225bps,1.78
2024-07-17,2025-06-18T00:00:00Z,525bps - 550bps,Prob: 225bps - 250bps,2.41
2024-07-17,2025-06-18T00:00:00Z,525bps - 550bps,Prob: 250bps - 275bps,3.04
2024-07-17,2025-06-18T00:00:00Z,525bps - 550bps,Prob: 275bps - 300bps,3.76
2024-07-17,2025-06-18T00:00:00Z,525bps - 550bps,Prob: 300bps - 325bps,4.82
2024-07-17,2025-06-18T00:00:00Z,525bps - 550bps,Prob: 325bps - 350bps,6.46
2024-07-17,2025-06-18T00:00:00Z,525bps - 550bps,Prob: 350bps - 375bps,8.65
2024-07-17,2025-06-18T00:00:00Z,525bps - 550bps,Prob: 375bps - 400bps,11.01
2024-07-17,2025-06-18T00:00:00Z,525bps - 550bps,Prob: 400bps - 425bps,12.80
2024-07-17,2025-06-18T00:00:00Z,525bps - 550bps,Prob: 425bps - 450bps,13.15
2024-07-17,2025-06-18T00:00:00Z,525bps - 550bps,Prob: 450bps - 475bps,11.58
2024-07-17,2025-06-18T00:00:00Z,525bps - 550bps,Prob: 475bps - 500bps,8.58
2024-07-17,2025-06-18T00:00:00Z,525bps - 550bps,Prob: 500bps - 525bps,5.31
2024-07-17,2025-06-18T00:00:00Z,525bps - 550bps,Prob: 525bps - 550bps,2.78
2024-07-17,2025-06-18T00:00:00Z,525bps - 550bps,Prob: 550bps - 575bps,1.30
2024-07-17,2025-09-17T00:00:00Z,525bps - 525bps,Rate: 25th percentile,305.33
2024-07-17,2025-09-17T00:00:00Z,525bps - 525bps,Rate: mean,373.68
2024-07-17,2025-09-17T00:00:00Z,525bps - 525bps,Rate: mode,420.77
2024-07-17,2025-09-17T00:00:00Z,525bps - 525bps,Rate: 75th percentile,452.65
2024-07-17,2025-12-17T00:00:00Z,525bps - 525bps,Rate: 25th percentile,277.13
2024-07-17,2025-12-17T00:00:00Z,525bps - 525bps,Rate: mean,359.89
2024-07-17,2025-12-17T00:00:00Z,525bps - 525bps,Rate: mode,379.73
2024-07-17,2025-12-17T00:00:00Z,525bps - 525bps,Rate: 75th percentile,447.70
2024-07-17,2026-03-18T00:00:00Z,525bps - 525bps,Rate: 25th percentile,260.86
2024-07-17,2026-03-18T00:00:00Z,525bps - 525bps,Rate: mean,350.96
2024-07-17,2026-03-18T00:00:00Z,525bps - 525bps,Rate: mode,339.33
2024-07-17,2026-03-18T00:00:00Z,525bps - 525bps,Rate: 75th percentile,444.06
2024-07-17,2026-06-17T00:00:00Z,525bps - 525bps,Rate: 25th percentile,248.49
2024-07-17,2026-06-17T00:00:00Z,525bps - 525bps,Rate: mean,345.56
2024-07-17,2026-06-17T00:00:00Z,525bps - 525bps,Rate: mode,345.91
2024-07-17,2026-06-17T00:00:00Z,525bps - 525bps,Rate: 75th percentile,437.99
2024-07-17,2026-09-16T00:00:00Z,525bps - 525bps,Rate: 25th percentile,240.09
2024-07-17,2026-09-16T00:00:00Z,525bps - 525bps,Rate: mean,342.97
2024-07-17,2026-09-16T00:00:00Z,525bps - 525bps,Rate: mode,342.81
2024-07-17,2026-09-16T00:00:00Z,525bps - 525bps,Rate: 75th percentile,438.81
2024-07-17,2026-12-16T00:00:00Z,525bps - 525bps,Rate: 25th percentile,247.37
2024-07-17,2026-12-16T00:00:00Z,525bps - 525bps,Rate: mean,341.55
2024-07-17,2026-12-16T00:00:00Z,525bps - 525bps,Rate: mode,337.14
2024-07-17,2026-12-16T00:00:00Z,525bps - 525bps,Rate: 75th percentile,435.18
2024-07-17,2027-03-17T00:00:00Z,525bps - 525bps,Rate: 25th percentile,239.99
2024-07-17,2027-03-17T00:00:00Z,525bps - 525bps,Rate: mean,341.49
2024-07-17,2027-03-17T00:00:00Z,525bps - 525bps,Rate: mode,347.38
2024-07-17,2027-03-17T00:00:00Z,525bps - 525bps,Rate: 75th percentile,442.58
2024-07-18,2024-09-18T00:00:00Z,525bps - 550bps,Rate: 25th percentile,500.32
2024-07-18,2024-09-18T00:00:00Z,525bps - 550bps,Rate: mean,505.91
2024-07-18,2024-09-18T00:00:00Z,525bps - 550bps,Rate: mode,507.57
2024-07-18,2024-09-18T00:00:00Z,525bps - 550bps,Rate: 75th percentile,515.15
2024-07-18,2024-09-18T00:00:00Z,525bps - 550bps,Prob: cut,91.08
2024-07-18,2024-09-18T00:00:00Z,525bps - 550bps,Prob: hike,0.79
2024-07-18,2024-09-18T00:00:00Z,525bps - 550bps,Prob: 450bps - 475bps,2.74
2024-07-18,2024-09-18T00:00:00Z,525bps - 550bps,Prob: 475bps - 500bps,20.27
2024-07-18,2024-09-18T00:00:00Z,525bps - 550bps,Prob: 500bps - 525bps,68.65
2024-07-18,2024-09-18T00:00:00Z,525bps - 550bps,Prob: 525bps - 550bps,8.33
2024-07-18,2024-12-18T00:00:00Z,525bps - 550bps,Rate: 25th percentile,450.88
2024-07-18,2024-12-18T00:00:00Z,525bps - 550bps,Rate: mean,465.35
2024-07-18,2024-12-18T00:00:00Z,525bps - 550bps,Rate: mode,480.18
2024-07-18,2024-12-18T00:00:00Z,525bps - 550bps,Rate: 75th percentile,490.87
